date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:24:56	3610/3610	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:19:56%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/payment.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/payment.png	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:57	97180/97180	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbab20-17b9c%22	https://htmldemo.net/autima/autima/assets/js/vendor/jquery-3.4.1.min.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/vendor/jquery-3.4.1.min.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:57	20059/20059	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa40-4e5b%22	https://htmldemo.net/autima/autima/assets/js/popper.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/popper.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:57	60367/60367	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa31-ebcf%22	https://htmldemo.net/autima/autima/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/bootstrap.min.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:57	42786/42786	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa3e-a722%22	https://htmldemo.net/autima/autima/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/owl.carousel.min.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:57	43193/43193	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa43-a8b9%22	https://htmldemo.net/autima/autima/assets/js/slick.min.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/slick.min.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:58	20227/20227	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa36-4f03%22	https://htmldemo.net/autima/autima/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/jquery.magnific-popup.min.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:58	4591/4591	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa32-11ef%22	https://htmldemo.net/autima/autima/assets/js/jquery.countdown.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/jquery.countdown.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:58	30948/30948	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa38-78e4%22	https://htmldemo.net/autima/autima/assets/js/jquery.ui.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/jquery.ui.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:58	60675/60675	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa34-ed03%22	https://htmldemo.net/autima/autima/assets/js/jquery.elevatezoom.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/jquery.elevatezoom.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:59	35476/35476	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa3c-8a94%22	https://htmldemo.net/autima/autima/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/isotope.pkgd.min.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:59	4793/4793	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa42-12b9%22	https://htmldemo.net/autima/autima/assets/js/slinky.menu.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/slinky.menu.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:59	69934/69934	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa3e-1112e%22	https://htmldemo.net/autima/autima/assets/js/plugins.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/plugins.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:24:59	21762/21762	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa3a-5502%22	https://htmldemo.net/autima/autima/assets/js/main.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/main.js	(from https://htmldemo.net/autima/autima/index-2.html)
21:25:00	2781/2781	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:19:59%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/owl.video.play.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/owl.video.play.png	(from https://htmldemo.net/autima/autima/assets/css/owl.carousel.min.css)
21:25:00	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263bbaa1f-2876e%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
21:25:00	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263bbaa1f-2876e%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
21:25:00	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263bbaa0e-12d68%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
21:25:00	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263bbaa0b-17ee8%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
21:25:01	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2263bbaa09-286ac%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
21:25:01	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263bbaa05-6d24a%22	https://htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/autima/autima/assets/css/font.awesome.css)
21:25:01	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263bbaa13-1d794%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.eot	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
21:25:01	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%2263bbaa1a-2e05c%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.ttf	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
21:25:02	67904/67904	---M--	200	added ('OK')	font/woff	etag:%2263bbaa1c-10940%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.woff	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
21:25:02	336064/336064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263bbaa17-520c0%22	https://htmldemo.net/autima/autima/assets/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/ionicons28b5.svg	(from https://htmldemo.net/autima/autima/assets/css/ionicons.min.css)
21:25:02	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263bbaa1e-da0c%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.eot	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
21:25:02	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263bbaa1e-da0c%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/Linearicons-Freed41d.eot	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
21:25:03	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%2263bbaa23-5514%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.woff2	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
21:25:03	55696/55696	---M--	200	added ('OK')	font/woff	etag:%2263bbaa23-d990%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.woff	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
21:25:03	55620/55620	---M--	200	added ('OK')	application/octet-stream	etag:%2263bbaa21-d944%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.ttf	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
21:25:04	206045/206045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263bbaa21-324dd%22	https://htmldemo.net/autima/autima/assets/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/fonts/Linearicons-Free54e9.svg	(from https://htmldemo.net/autima/autima/assets/css/plugins.css)
21:25:04	11233/11233	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202024%2009:47:34%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/testimonial.jpg	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:04	136/136	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:20:05%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/bkg_grid.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:04	136/136	---MC-	200	added ('OK')	image/png	date:Tue,%2016%20Jan%202024%2016:03:57%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid_hover.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/bkg_grid_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:04	136/136	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:20:05%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid4.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/bkg_grid4.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:04	136/136	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:20:05%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_grid4_hover.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/bkg_grid4_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:05	106/106	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:20:06%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_list.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/bkg_list.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:05	106/106	---MC-	200	added ('OK')	image/png	date:Tue,%2016%20Jan%202024%2016:03:58%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/bkg_list_hover.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/bkg_list_hover.png	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:05	280735/280735	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jan%202024%2009:47:36%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/coming-soon.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/coming-soon.jpg	(from https://htmldemo.net/autima/autima/assets/css/style.css)
21:25:06	5350/5350	---MC-	200	added ('OK')	image/png	date:Tue,%2016%20Jan%202024%2016:03:59%20GMT	https://htmldemo.net/autima/autima/assets/img/icon/papyel.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/icon/papyel.png	(from https://htmldemo.net/autima/autima/checkout.html)
21:25:06	1812/1812	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:07%20GMT	https://htmldemo.net/autima/autima/assets/img/s-product/product5.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/s-product/product5.jpg	(from https://htmldemo.net/autima/autima/cart.html)
21:25:06	30103/30103	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:03:36%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider1.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:06	32024/32024	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:19:46%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider2.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:07	35004/35004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:03:36%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider3.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:07	5127/5127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:03:43%20GMT	https://htmldemo.net/autima/autima/assets/img/featured/featured.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/featured/featured.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:07	5842/5842	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:19:52%20GMT	https://htmldemo.net/autima/autima/assets/img/featured/featured1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/featured/featured1.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:07	3965/3965	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:19:53%20GMT	https://htmldemo.net/autima/autima/assets/img/featured/featured2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/featured/featured2.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:08	4205/4205	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:03:44%20GMT	https://htmldemo.net/autima/autima/assets/img/featured/featured3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/featured/featured3.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:08	6796/6796	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:19:53%20GMT	https://htmldemo.net/autima/autima/assets/img/featured/featured4.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/featured/featured4.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:09	6113/6113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2014:25:09%20GMT	https://htmldemo.net/autima/autima/assets/img/featured/featured5.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/featured/featured5.jpg	(from https://htmldemo.net/autima/autima/index.html)
21:25:09	39136/39136	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:08%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider7.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider7.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
21:25:09	29951/29951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:02%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider8.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider8.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
21:25:09	34069/34069	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:09%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider9.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider9.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
21:25:09	11752/11752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:09%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner6.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/banner6.jpg	(from https://htmldemo.net/autima/autima/index-3.html)
21:25:10	42742/42742	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:03%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider10.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider10.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:10	63389/63389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:10%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider11.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider11.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:10	45529/45529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:04%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner7.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/banner7.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:11	43124/43124	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2014:25:11%20GMT	https://htmldemo.net/autima/autima/assets/img/slider/slider12.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/slider/slider12.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:11	13156/13156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:05%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog1.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:11	15290/15290	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:11%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog2.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:11	14943/14943	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:11%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog3.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:11	12532/12532	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:12%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog4.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog4.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:12	16063/16063	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:12%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog5.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog5.jpg	(from https://htmldemo.net/autima/autima/index-4.html)
21:25:12	10275/10275	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:07%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/slider-banner-1.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
21:25:12	11730/11730	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:12%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/slider-banner-2.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
21:25:12	9452/9452	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:07%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/slider-banner-3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/slider-banner-3.jpg	(from https://htmldemo.net/autima/autima/index-5.html)
21:25:13	88630/88630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:13%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/new-banner.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/new-banner.jpg	(from https://htmldemo.net/autima/autima/index-6.html)
21:25:14	19743/19743	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:09%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner9.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/banner9.jpg	(from https://htmldemo.net/autima/autima/shop.html)
21:25:14	33989/33989	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2014:25:15%20GMT	https://htmldemo.net/autima/autima/assets/img/bg/banner8.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/bg/banner8.jpg	(from https://htmldemo.net/autima/autima/shop.html)
21:25:14	675/675	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:15%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/comment2.jpg	(from https://htmldemo.net/autima/autima/product-details.html)
21:25:15	22456/22456	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:15%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog6.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog6.jpg	(from https://htmldemo.net/autima/autima/blog.html)
21:25:15	25557/25557	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:10%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog7.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog7.jpg	(from https://htmldemo.net/autima/autima/blog.html)
21:25:15	24350/24350	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:16%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog8.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog8.jpg	(from https://htmldemo.net/autima/autima/blog.html)
21:25:16	19426/19426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:16%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog9.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog9.jpg	(from https://htmldemo.net/autima/autima/blog.html)
21:25:16	114232/114232	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:16%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog-big1.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
21:25:16	675/675	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:17%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment3.png.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/comment3.png.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
21:25:16	4804/4804	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:17%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog12.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog12.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
21:25:17	5115/5115	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:17%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog13.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog13.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
21:25:17	5380/5380	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:18%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog14.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog14.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
21:25:17	4280/4280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:12%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog15.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog15.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
21:25:18	675/675	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2014:25:18%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/comment.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/comment.jpg	(from https://htmldemo.net/autima/autima/blog-details.html)
